id,ent_origine,client,quantity,delivery_date,shipping_costs,delivery_state
557,6,42,1.78,2020-4-18,0.0,livre
558,38,7097,2.26,2020-11-30,0.0,livre
559,35,2924,3.48,2020-8-19,0.0,livre
560,22,1379,5.25,2020-3-28,0.0,livre
561,13,1467,2.55,2020-3-14,0.0,livre
562,45,8257,1.2,2020-1-13,0.0,livre
563,22,6021,5.53,2020-5-5,0.0,livre
564,48,3482,7.35,2020-7-17,0.0,livre
565,15,6870,1.8,2020-11-8,0.0,livre
566,46,7060,4.96,2020-2-18,0.0,livre
567,11,8208,1.98,2020-1-29,0.0,livre
568,28,6874,2.25,2020-7-5,0.0,livre
569,40,7444,5.81,2020-9-29,0.0,livre
570,45,2189,5.22,2020-10-23,0.0,livre
571,16,252,7.63,2020-3-24,0.0,livre
572,47,2811,7.1,2020-11-26,0.0,livre
573,9,1191,3.79,2020-11-2,0.0,livre
574,34,7815,5.64,2020-5-8,0.0,livre
575,42,5817,0.47,2020-5-21,0.0,livre
576,26,6704,9.67,2020-7-8,0.0,livre
577,40,61,8.74,2020-3-2,0.0,livre
578,44,8249,1.99,2020-2-27,0.0,livre
579,7,4810,2.69,2020-4-8,0.0,livre
580,10,6735,1.58,2020-6-9,0.0,livre
581,14,7108,3.87,2020-2-4,0.0,livre
582,10,8973,2.79,2020-6-8,0.0,livre
583,32,492,0.02,2020-3-13,0.0,livre
584,15,5684,4.26,2020-10-26,0.0,livre
585,33,3037,2.94,2020-6-8,0.0,livre
586,11,2810,7.32,2020-4-28,0.0,livre
587,40,4639,7.3,2020-1-14,0.0,livre
588,39,7217,3.2,2020-11-22,0.0,livre
589,16,1772,4.48,2020-5-1,0.0,livre
590,19,5001,4.89,2020-6-15,0.0,livre
591,35,577,9.6,2020-3-24,0.0,livre
592,27,652,6.14,2020-6-2,0.0,livre
593,25,4380,6.3,2020-12-31,0.0,en cour
594,27,942,7.14,2020-2-27,0.0,livre
595,32,7187,0.4,2020-1-28,0.0,livre
596,1,5805,5.85,2020-10-31,0.0,livre
597,17,3910,2.88,2020-4-8,0.0,livre
598,46,7306,5.09,2020-7-24,0.0,livre
599,25,2734,2.05,2020-8-30,0.0,livre
600,6,4447,6.64,2020-8-19,0.0,livre
601,8,8791,9.39,2020-9-3,0.0,livre
602,5,8800,8.61,2020-4-8,0.0,livre
603,1,3165,3.24,2020-6-13,0.0,livre
604,44,7813,3.16,2020-2-14,0.0,livre
605,0,7277,6.02,2020-6-17,0.0,livre
606,42,4838,0.74,2020-6-24,0.0,livre
607,32,5001,5.74,2020-10-16,0.0,livre
608,2,3943,7.31,2020-1-20,0.0,livre
609,32,4850,7.22,2020-9-26,0.0,livre
610,39,1950,5.71,2020-5-10,0.0,livre
611,23,3172,6.24,2020-12-10,0.0,en cour
612,26,7877,9.52,2020-1-7,0.0,livre
613,9,7209,6.26,2020-10-6,0.0,livre
614,40,643,2.39,2020-3-27,0.0,livre
615,6,2885,9.39,2020-1-20,0.0,livre
616,42,3875,9.88,2020-3-16,0.0,livre
617,17,5718,4.72,2020-12-22,0.0,en cour
618,3,7095,0.64,2020-9-25,0.0,livre
619,30,6542,1.47,2020-11-6,0.0,livre
620,34,7694,7.34,2020-5-29,0.0,livre
621,33,1305,5.62,2020-6-5,0.0,livre
622,27,4152,8.87,2020-2-25,0.0,livre
623,24,5498,2.71,2020-3-19,0.0,livre
624,11,142,4.63,2020-11-19,0.0,livre
625,18,1652,8.57,2020-5-11,0.0,livre
626,29,1546,7.58,2020-9-18,0.0,livre
627,14,8451,6.3,2020-10-11,0.0,livre
628,46,8727,4.94,2020-2-30,0.0,livre
629,7,2456,9.26,2020-3-18,0.0,livre
630,45,409,5.88,2020-1-27,0.0,livre
631,10,6058,9.59,2020-10-2,0.0,livre
632,2,7463,2.91,2020-4-27,0.0,livre
633,7,6977,0.98,2020-1-10,0.0,livre
634,25,7758,1.52,2020-10-11,0.0,livre
635,46,630,4.77,2020-5-26,0.0,livre
636,27,4510,9.8,2020-8-23,0.0,livre
637,13,8382,8.88,2020-9-6,0.0,livre
638,30,3638,2.1,2020-6-13,0.0,livre
639,7,4695,3.67,2020-3-29,0.0,livre
640,0,3390,0.94,2020-9-4,0.0,livre
641,16,168,9.9,2020-5-3,0.0,livre
642,19,1197,3.42,2020-5-26,0.0,livre
643,0,6821,0.21,2020-9-10,0.0,livre
644,27,1513,2.88,2020-5-12,0.0,livre
645,0,1220,6.47,2020-6-30,0.0,livre
646,3,6887,2.68,2020-11-8,0.0,livre
647,27,3743,3.67,2020-7-10,0.0,livre
648,2,745,7.67,2020-2-9,0.0,livre
649,17,7680,1.25,2020-3-3,0.0,livre
650,19,3761,6.85,2020-6-12,0.0,livre
651,4,1965,4.9,2020-2-30,0.0,livre
652,11,8862,5.06,2020-2-30,0.0,livre
653,6,7981,6.15,2020-9-20,0.0,livre
654,22,2219,3.1,2020-11-15,0.0,livre
655,20,6570,0.86,2020-10-9,0.0,livre
656,44,2697,4.28,2020-6-16,0.0,livre
657,20,1039,8.26,2020-1-7,0.0,livre
658,38,5851,4.44,2020-4-28,0.0,livre
659,28,3427,9.5,2020-3-19,0.0,livre
660,1,5639,1.3,2020-10-20,0.0,livre
661,14,8010,6.34,2020-3-25,0.0,livre
662,34,2269,2.89,2020-12-6,0.0,en cour
663,28,3392,5.0,2020-1-10,0.0,livre
664,39,6365,9.86,2020-5-10,0.0,livre
665,49,7336,2.64,2020-10-3,0.0,livre
666,16,7972,9.12,2020-8-23,0.0,livre
667,30,5711,5.27,2020-7-13,0.0,livre
668,45,6576,9.28,2020-2-15,0.0,livre
669,26,3808,3.44,2020-2-5,0.0,livre
670,40,3424,8.72,2020-6-20,0.0,livre
671,21,3597,0.9,2020-6-14,0.0,livre
672,10,3497,6.17,2020-12-23,0.0,en cour
673,17,3728,2.55,2020-4-22,0.0,livre
674,4,3566,9.36,2020-3-31,0.0,livre
675,29,4287,6.61,2020-3-22,0.0,livre
676,9,6779,0.74,2020-4-14,0.0,livre
677,28,3446,8.64,2020-11-28,0.0,livre
678,18,3077,9.8,2020-12-6,0.0,en cour
679,22,32,6.21,2020-7-17,0.0,livre
680,16,6980,1.49,2020-10-15,0.0,livre
681,33,5085,1.25,2020-5-20,0.0,livre
682,22,5372,9.85,2020-7-17,0.0,livre
683,34,2537,6.41,2020-4-27,0.0,livre
684,0,688,5.76,2020-6-19,0.0,livre
685,21,8621,4.78,2020-11-30,0.0,livre
686,10,3953,6.81,2020-11-11,0.0,livre
687,23,7535,7.66,2020-12-11,0.0,en cour
688,45,8907,5.11,2020-12-11,0.0,en cour
689,34,8375,4.76,2020-10-21,0.0,livre
690,19,7151,2.94,2020-7-10,0.0,livre
691,5,5381,2.04,2020-7-27,0.0,livre
692,39,2189,4.51,2020-8-17,0.0,livre
693,29,7364,4.93,2020-11-27,0.0,livre
694,22,7439,8.97,2020-5-8,0.0,livre
695,15,7389,7.87,2020-3-27,0.0,livre
696,32,5778,2.79,2020-4-27,0.0,livre
697,0,325,1.81,2020-1-24,0.0,livre
698,30,4622,6.62,2020-11-1,0.0,livre
699,7,1603,2.87,2020-5-22,0.0,livre
700,44,3374,1.58,2020-2-3,0.0,livre
701,46,7201,9.0,2020-9-18,0.0,livre
702,46,7171,3.77,2020-9-13,0.0,livre
703,41,5053,2.64,2020-11-22,0.0,livre
704,0,5131,2.93,2020-1-9,0.0,livre
705,46,825,0.13,2020-3-12,0.0,livre
706,6,6979,4.75,2020-10-2,0.0,livre
707,50,2997,3.86,2020-9-9,0.0,livre
708,8,3974,9.03,2020-6-17,0.0,livre
709,14,6023,3.61,2020-4-16,0.0,livre
710,23,2575,7.91,2020-9-24,0.0,livre
711,3,939,4.68,2020-3-6,0.0,livre
712,6,6868,7.77,2020-1-9,0.0,livre
713,45,8694,0.44,2020-4-30,0.0,livre
714,10,4960,0.46,2020-5-7,0.0,livre
715,16,7177,1.7,2020-7-29,0.0,livre
716,9,332,0.15,2020-5-23,0.0,livre
717,9,4910,4.65,2020-11-22,0.0,livre
718,21,4044,2.32,2020-11-15,0.0,livre
719,49,5416,4.76,2020-5-22,0.0,livre
720,24,377,5.47,2020-2-24,0.0,livre
721,4,5766,0.08,2020-10-2,0.0,livre
722,36,3422,9.23,2020-2-3,0.0,livre
723,38,5036,3.55,2020-9-2,0.0,livre
724,39,5791,5.34,2020-12-20,0.0,en cour
725,30,1764,6.65,2020-11-27,0.0,livre
726,34,90,7.23,2020-11-6,0.0,livre
727,0,788,2.37,2020-3-14,0.0,livre
728,47,7055,7.58,2020-11-26,0.0,livre
729,49,1311,9.26,2020-1-19,0.0,livre
730,17,1671,7.14,2020-7-30,0.0,livre
731,29,3387,5.56,2020-3-26,0.0,livre
732,44,5136,0.87,2020-10-6,0.0,livre
733,16,1926,7.08,2020-6-8,0.0,livre
734,32,1169,3.59,2020-9-12,0.0,livre
735,11,4653,7.21,2020-2-3,0.0,livre
736,5,7942,7.6,2020-12-6,0.0,en cour
737,2,7371,0.97,2020-6-7,0.0,livre
738,18,781,1.64,2020-2-12,0.0,livre
739,34,404,4.81,2020-5-14,0.0,livre
740,14,7010,8.59,2020-6-14,0.0,livre
741,45,3154,3.92,2020-9-9,0.0,livre
742,8,8998,0.45,2020-5-3,0.0,livre
743,5,4710,9.28,2020-4-26,0.0,livre
744,44,3145,0.1,2020-4-7,0.0,livre
745,50,8238,5.44,2020-8-21,0.0,livre
746,24,4369,5.34,2020-1-1,0.0,livre
747,11,1367,8.38,2020-9-15,0.0,livre
748,11,3577,1.66,2020-7-2,0.0,livre
749,27,5331,4.25,2020-1-2,0.0,livre
750,44,2466,3.89,2020-1-31,0.0,livre
751,23,2160,2.19,2020-7-22,0.0,livre
752,31,2626,2.89,2020-8-23,0.0,livre
753,16,683,4.43,2020-12-24,0.0,en cour
754,11,4677,4.65,2020-4-26,0.0,livre
755,5,6153,8.72,2020-1-2,0.0,livre
756,28,4893,6.6,2020-5-1,0.0,livre
757,19,1514,0.12,2020-8-2,0.0,livre
758,21,5874,0.23,2020-5-6,0.0,livre
759,37,5670,6.05,2020-6-26,0.0,livre
760,32,8838,1.06,2020-4-14,0.0,livre
761,25,6378,1.8,2020-10-11,0.0,livre
762,38,5984,0.3,2020-8-14,0.0,livre
763,10,4001,6.34,2020-1-21,0.0,livre
764,17,416,0.12,2020-2-17,0.0,livre
765,23,5429,2.11,2020-7-8,0.0,livre
766,17,6667,1.78,2020-12-23,0.0,en cour
767,37,80,6.54,2020-8-30,0.0,livre
768,38,8916,8.48,2020-5-11,0.0,livre
769,46,8330,0.71,2020-2-1,0.0,livre
770,35,8929,1.24,2020-5-29,0.0,livre
771,44,7220,8.75,2020-11-5,0.0,livre
772,10,7169,9.25,2020-8-6,0.0,livre
773,21,7439,2.09,2020-7-25,0.0,livre
774,47,2473,1.33,2020-12-25,0.0,en cour
775,18,369,4.81,2020-5-5,0.0,livre
776,6,4215,8.48,2020-9-27,0.0,livre
777,10,2932,4.02,2020-11-2,0.0,livre
778,12,5102,3.59,2020-10-11,0.0,livre
779,23,960,0.97,2020-1-15,0.0,livre
780,18,1517,7.97,2020-10-5,0.0,livre
781,43,4565,3.13,2020-8-5,0.0,livre
782,23,1360,1.89,2020-3-23,0.0,livre
783,39,8349,2.51,2020-8-2,0.0,livre
784,47,3126,5.93,2020-10-21,0.0,livre
785,5,4484,1.66,2020-6-18,0.0,livre
786,1,8846,9.7,2020-4-8,0.0,livre
787,39,1289,5.45,2020-6-9,0.0,livre
788,7,8872,3.94,2020-5-16,0.0,livre
789,35,8239,2.5,2020-6-3,0.0,livre
790,26,8160,0.39,2020-7-18,0.0,livre
791,47,7574,7.24,2020-9-22,0.0,livre
792,19,3838,2.79,2020-7-29,0.0,livre
793,5,4057,3.42,2020-12-24,0.0,en cour
794,24,8472,0.96,2020-8-18,0.0,livre
795,0,6453,6.88,2020-6-30,0.0,livre
796,47,5835,3.81,2020-4-13,0.0,livre
797,30,722,4.13,2020-11-9,0.0,livre
798,30,3581,0.77,2020-3-31,0.0,livre
799,18,1664,6.83,2020-9-2,0.0,livre
800,18,2287,6.52,2020-2-11,0.0,livre
801,20,1331,0.98,2020-10-30,0.0,livre
802,26,2179,5.16,2020-4-6,0.0,livre
803,3,5920,3.78,2020-10-13,0.0,livre
804,27,7382,5.45,2020-7-15,0.0,livre
805,15,6779,0.68,2020-4-14,0.0,livre
806,10,953,1.51,2020-5-13,0.0,livre
807,4,419,4.68,2020-10-30,0.0,livre
808,31,2400,2.06,2020-2-6,0.0,livre
809,24,2963,4.25,2020-6-5,0.0,livre
810,42,302,3.94,2020-12-23,0.0,en cour
811,7,63,0.23,2020-3-17,0.0,livre
812,12,2391,8.54,2020-1-19,0.0,livre
813,32,1740,4.25,2020-11-5,0.0,livre
814,31,5804,9.21,2020-1-7,0.0,livre
815,49,4385,9.1,2020-4-13,0.0,livre
816,10,1378,6.07,2020-4-16,0.0,livre
817,28,8490,2.94,2020-12-31,0.0,en cour
818,21,6902,3.19,2020-10-2,0.0,livre
819,35,8367,0.1,2020-3-1,0.0,livre
820,23,6296,3.76,2020-8-31,0.0,livre
821,43,3598,7.58,2020-8-17,0.0,livre
822,24,2343,4.8,2020-2-3,0.0,livre
823,39,8737,1.76,2020-9-2,0.0,livre
824,1,5229,0.38,2020-11-12,0.0,livre
825,43,2486,5.02,2020-7-23,0.0,livre
826,35,1849,7.32,2020-1-19,0.0,livre
827,49,1555,5.84,2020-2-10,0.0,livre
828,27,2908,8.52,2020-5-13,0.0,livre
829,16,1789,5.02,2020-7-31,0.0,livre
830,50,6130,5.15,2020-3-13,0.0,livre
831,49,4900,10.0,2020-2-7,0.0,livre
832,1,2371,7.15,2020-8-1,0.0,livre
833,11,8513,1.54,2020-5-17,0.0,livre
834,3,6998,0.65,2020-7-2,0.0,livre
835,1,2662,5.99,2020-11-23,0.0,livre
836,11,1924,6.95,2020-11-19,0.0,livre
837,50,3030,1.15,2020-11-6,0.0,livre
838,39,5600,1.79,2020-1-11,0.0,livre
839,4,6509,5.11,2020-9-18,0.0,livre
840,42,2372,9.74,2020-3-21,0.0,livre
841,48,6171,2.69,2020-10-25,0.0,livre
842,46,1984,5.4,2020-1-6,0.0,livre
843,41,2817,1.11,2020-3-7,0.0,livre
844,37,2498,2.51,2020-9-29,0.0,livre
845,49,7157,7.79,2020-5-16,0.0,livre
846,5,2671,7.1,2020-12-18,0.0,en cour
847,10,2593,5.73,2020-9-27,0.0,livre
848,21,5699,5.84,2020-11-20,0.0,livre
849,39,5282,5.82,2020-4-23,0.0,livre
850,36,4281,7.29,2020-3-14,0.0,livre
851,27,294,2.68,2020-3-4,0.0,livre
852,38,6753,6.43,2020-12-11,0.0,en cour
853,12,7369,2.05,2020-1-19,0.0,livre
854,12,8404,3.13,2020-11-12,0.0,livre
855,49,971,4.38,2020-7-16,0.0,livre
856,25,1407,6.53,2020-8-26,0.0,livre
857,18,1948,0.25,2020-3-12,0.0,livre
858,28,541,2.05,2020-9-9,0.0,livre
859,33,7029,5.73,2020-6-9,0.0,livre
860,24,6581,3.23,2020-5-17,0.0,livre
861,4,4764,5.44,2020-8-8,0.0,livre
862,30,5624,5.36,2020-2-28,0.0,livre
863,21,2715,4.97,2020-10-2,0.0,livre
864,40,7185,1.35,2020-1-6,0.0,livre
865,4,138,2.56,2020-2-13,0.0,livre
866,6,4389,9.06,2020-8-10,0.0,livre
867,50,683,7.07,2020-6-18,0.0,livre
868,27,1037,3.5,2020-6-6,0.0,livre
869,35,6481,2.09,2020-2-25,0.0,livre
870,49,2653,7.05,2020-4-18,0.0,livre
871,41,6481,2.53,2020-8-8,0.0,livre
872,28,4949,6.32,2020-12-30,0.0,en cour
873,6,2972,3.68,2020-8-2,0.0,livre
874,5,5101,9.92,2020-12-20,0.0,en cour
875,29,8940,5.09,2020-8-1,0.0,livre
876,44,8681,6.76,2020-7-17,0.0,livre
877,8,7310,3.96,2020-7-1,0.0,livre
878,46,4945,2.04,2020-4-6,0.0,livre
879,11,423,0.82,2020-12-1,0.0,en cour
880,35,6744,0.42,2020-3-13,0.0,livre
881,23,5252,5.71,2020-5-7,0.0,livre
882,6,1453,5.43,2020-5-1,0.0,livre
883,25,675,2.74,2020-1-5,0.0,livre
884,2,2349,7.97,2020-4-5,0.0,livre
885,28,7005,3.71,2020-1-25,0.0,livre
886,8,2476,2.06,2020-12-24,0.0,en cour
887,9,3130,9.52,2020-2-26,0.0,livre
888,21,245,2.85,2020-8-17,0.0,livre
889,27,5698,4.62,2020-10-9,0.0,livre
890,1,7557,5.44,2020-11-17,0.0,livre
891,13,1302,0.76,2020-7-16,0.0,livre
892,40,396,7.08,2020-7-8,0.0,livre
893,45,7768,9.07,2020-2-12,0.0,livre
894,40,4507,3.55,2020-12-11,0.0,en cour
895,12,2795,7.56,2020-3-31,0.0,livre
896,5,5973,4.78,2020-9-18,0.0,livre
897,36,1028,4.61,2020-2-5,0.0,livre
898,25,6153,4.36,2020-2-22,0.0,livre
899,13,5851,7.06,2020-6-20,0.0,livre
900,25,2904,6.52,2020-11-1,0.0,livre
901,13,5009,1.38,2020-5-4,0.0,livre
902,26,287,0.47,2020-9-18,0.0,livre
903,27,2581,2.07,2020-7-3,0.0,livre
904,47,3500,6.27,2020-1-30,0.0,livre
905,22,2578,6.24,2020-10-23,0.0,livre
906,14,2465,1.04,2020-12-27,0.0,en cour
907,21,3522,3.49,2020-9-11,0.0,livre
908,0,5734,7.89,2020-9-25,0.0,livre
909,31,140,8.95,2020-11-12,0.0,livre
910,47,3720,3.6,2020-12-14,0.0,en cour
911,46,4512,9.34,2020-10-25,0.0,livre
912,2,2235,2.04,2020-3-24,0.0,livre
913,9,2084,7.63,2020-3-17,0.0,livre
914,9,4530,7.89,2020-3-11,0.0,livre
915,30,2429,5.48,2020-11-22,0.0,livre
916,1,6625,9.36,2020-2-26,0.0,livre
917,47,8307,7.9,2020-4-15,0.0,livre
918,5,5906,6.85,2020-9-19,0.0,livre
919,45,924,5.37,2020-4-28,0.0,livre
920,30,8802,7.93,2020-2-30,0.0,livre
921,4,8569,8.76,2020-3-26,0.0,livre
922,2,6911,3.29,2020-4-4,0.0,livre
923,34,2711,2.92,2020-12-26,0.0,en cour
924,34,649,6.77,2020-9-12,0.0,livre
925,38,7876,2.34,2020-1-22,0.0,livre
926,31,258,5.55,2020-10-27,0.0,livre
927,8,492,0.56,2020-1-22,0.0,livre
928,7,7443,2.06,2020-1-19,0.0,livre
929,26,3154,7.44,2020-5-14,0.0,livre
930,33,1497,0.31,2020-3-31,0.0,livre
931,44,2260,7.96,2020-6-24,0.0,livre
932,4,2722,8.7,2020-4-29,0.0,livre
933,30,6508,1.51,2020-2-14,0.0,livre
934,47,5926,5.03,2020-12-21,0.0,en cour
935,49,59,6.75,2020-10-21,0.0,livre
936,5,4283,0.79,2020-12-29,0.0,en cour
937,37,7318,8.09,2020-11-17,0.0,livre
938,49,4706,3.75,2020-2-24,0.0,livre
939,28,6097,4.03,2020-2-30,0.0,livre
940,31,3339,9.35,2020-7-4,0.0,livre
941,24,6839,0.07,2020-4-3,0.0,livre
942,8,622,9.85,2020-11-10,0.0,livre
943,20,7648,8.2,2020-10-21,0.0,livre
944,32,3676,6.29,2020-3-23,0.0,livre
945,45,3231,1.34,2020-7-17,0.0,livre
946,43,726,6.91,2020-2-4,0.0,livre
947,31,6057,7.34,2020-5-7,0.0,livre
948,23,8092,2.98,2020-11-29,0.0,livre
949,14,5476,4.22,2020-10-1,0.0,livre
950,44,2848,5.05,2020-12-25,0.0,en cour
951,19,210,1.34,2020-8-25,0.0,livre
952,50,3238,9.59,2020-8-14,0.0,livre
953,14,2912,2.03,2020-10-4,0.0,livre
954,29,3333,0.24,2020-3-9,0.0,livre
955,14,6330,3.14,2020-12-25,0.0,en cour
956,6,3133,9.14,2020-2-29,0.0,livre
957,25,3773,3.88,2020-3-28,0.0,livre
958,10,3257,8.19,2020-6-25,0.0,livre
959,49,3255,0.64,2020-7-21,0.0,livre
960,13,3877,8.24,2020-3-13,0.0,livre
961,15,2243,6.58,2020-9-21,0.0,livre
962,36,7258,2.92,2020-3-24,0.0,livre
963,45,5466,4.73,2020-8-11,0.0,livre
964,48,3234,4.22,2020-5-15,0.0,livre
965,39,5100,4.92,2020-6-20,0.0,livre
966,36,5668,2.07,2020-3-18,0.0,livre
967,20,1720,2.08,2020-4-2,0.0,livre
968,6,8444,4.62,2020-9-17,0.0,livre
969,46,8448,7.27,2020-4-6,0.0,livre
970,11,6931,9.94,2020-9-7,0.0,livre
971,16,1383,7.53,2020-7-15,0.0,livre
972,37,4101,1.9,2020-11-30,0.0,livre
973,28,5477,4.82,2020-2-12,0.0,livre
974,49,4628,6.16,2020-5-7,0.0,livre
975,29,7335,6.88,2020-9-10,0.0,livre
976,18,7092,0.56,2020-3-20,0.0,livre
977,28,3879,4.48,2020-4-1,0.0,livre
978,14,77,6.46,2020-5-22,0.0,livre
979,6,5933,8.63,2020-12-6,0.0,en cour
980,17,4800,0.1,2020-4-19,0.0,livre
981,13,2910,9.55,2020-3-10,0.0,livre
982,11,6241,9.5,2020-7-15,0.0,livre
983,32,4800,1.09,2020-10-24,0.0,livre
984,30,5003,2.3,2020-9-25,0.0,livre
985,29,2061,7.45,2020-1-4,0.0,livre
986,48,171,0.62,2020-12-10,0.0,en cour
987,37,5780,2.51,2020-7-6,0.0,livre
988,34,4506,5.63,2020-10-23,0.0,livre
989,14,1711,1.52,2020-1-13,0.0,livre
990,31,1085,4.13,2020-1-7,0.0,livre
991,30,2838,0.9,2020-4-13,0.0,livre
992,42,5813,9.83,2020-3-19,0.0,livre
993,49,6507,0.56,2020-6-6,0.0,livre
994,49,1393,3.96,2020-8-24,0.0,livre
995,4,295,5.31,2020-7-9,0.0,livre
996,40,5002,2.63,2020-12-16,0.0,en cour
997,25,2440,5.06,2020-10-13,0.0,livre
998,19,6286,6.18,2020-9-29,0.0,livre
999,36,8291,8.14,2020-8-11,0.0,livre
1000,1,149,4.95,2020-6-3,0.0,livre
1001,36,4692,8.22,2020-6-29,0.0,livre
1002,34,7524,5.14,2020-10-15,0.0,livre
1003,48,1723,5.32,2020-4-14,0.0,livre
1004,27,5525,5.42,2020-5-24,0.0,livre
1005,38,2623,8.27,2020-3-18,0.0,livre
1006,6,2853,7.72,2020-9-20,0.0,livre
1007,39,1442,4.36,2020-2-6,0.0,livre
1008,4,2038,7.57,2020-10-10,0.0,livre
1009,47,4239,4.66,2020-1-29,0.0,livre
1010,20,1290,8.35,2020-10-28,0.0,livre
1011,44,8593,1.59,2020-11-29,0.0,livre
1012,8,2846,7.45,2020-1-19,0.0,livre
1013,20,2104,0.06,2020-11-19,0.0,livre
1014,42,2508,3.02,2020-8-25,0.0,livre
1015,5,1474,4.25,2020-5-11,0.0,livre
1016,12,2328,5.22,2020-9-18,0.0,livre
1017,15,6494,5.51,2020-7-10,0.0,livre
1018,30,1285,1.9,2020-7-27,0.0,livre
1019,8,7421,5.35,2020-10-14,0.0,livre
1020,38,5013,7.75,2020-2-10,0.0,livre
1021,26,66,8.21,2020-7-20,0.0,livre
1022,37,5389,2.46,2020-3-4,0.0,livre
1023,40,8923,9.27,2020-8-9,0.0,livre
1024,1,1531,5.66,2020-5-27,0.0,livre
1025,35,8245,5.46,2020-8-21,0.0,livre
1026,6,6356,2.79,2020-4-2,0.0,livre
1027,27,8006,9.84,2020-3-10,0.0,livre
1028,34,4926,4.56,2020-3-11,0.0,livre
1029,34,1698,3.52,2020-2-22,0.0,livre
1030,48,2298,0.89,2020-5-18,0.0,livre
1031,47,349,8.93,2020-10-22,0.0,livre
1032,1,2696,0.9,2020-7-28,0.0,livre
1033,41,7839,9.97,2020-9-19,0.0,livre
1034,49,3212,0.61,2020-2-3,0.0,livre
1035,38,3762,9.85,2020-3-6,0.0,livre
1036,32,4070,1.53,2020-6-28,0.0,livre
1037,41,2516,5.61,2020-6-20,0.0,livre
1038,37,6724,6.32,2020-10-17,0.0,livre
1039,42,2976,7.65,2020-10-21,0.0,livre
1040,1,6477,9.4,2020-9-17,0.0,livre
1041,28,4270,8.5,2020-4-23,0.0,livre
1042,9,7997,5.26,2020-1-31,0.0,livre
1043,39,6613,4.19,2020-3-19,0.0,livre
1044,2,5832,9.7,2020-8-27,0.0,livre
1045,11,8800,1.07,2020-2-30,0.0,livre
1046,17,7476,9.25,2020-5-13,0.0,livre
1047,20,176,2.07,2020-4-29,0.0,livre
1048,50,3529,4.42,2020-4-27,0.0,livre
1049,9,6456,0.55,2020-10-20,0.0,livre
1050,36,2371,5.46,2020-3-15,0.0,livre
1051,44,3217,3.86,2020-4-30,0.0,livre
1052,6,1051,2.41,2020-2-15,0.0,livre
1053,12,6311,8.52,2020-7-22,0.0,livre
1054,27,6994,9.85,2020-8-13,0.0,livre
1055,31,8238,0.41,2020-1-11,0.0,livre
1056,36,6467,8.34,2020-6-26,0.0,livre
1057,13,3218,3.41,2020-10-16,0.0,livre
1058,44,1395,4.67,2020-10-10,0.0,livre
1059,26,8035,7.96,2020-8-7,0.0,livre
1060,18,1561,2.91,2020-5-22,0.0,livre
1061,9,1742,6.33,2020-9-30,0.0,livre
1062,15,7527,2.94,2020-3-20,0.0,livre
1063,48,3442,3.58,2020-1-20,0.0,livre
1064,40,1150,9.76,2020-10-6,0.0,livre
1065,32,3036,6.07,2020-11-19,0.0,livre
1066,49,6362,6.52,2020-4-11,0.0,livre
1067,45,942,5.77,2020-9-17,0.0,livre
1068,25,718,8.28,2020-1-29,0.0,livre
1069,12,4758,2.14,2020-10-4,0.0,livre
1070,5,1371,9.12,2020-2-22,0.0,livre
1071,31,1032,1.06,2020-2-25,0.0,livre
1072,24,5935,4.99,2020-4-14,0.0,livre
1073,50,2059,2.55,2020-9-4,0.0,livre
1074,31,3413,0.46,2020-1-12,0.0,livre
1075,30,3032,1.63,2020-10-4,0.0,livre
1076,43,6519,5.52,2020-2-13,0.0,livre
1077,24,4556,4.9,2020-7-26,0.0,livre
1078,1,734,2.82,2020-5-1,0.0,livre
1079,20,5609,6.85,2020-3-8,0.0,livre
1080,30,2547,0.35,2020-5-17,0.0,livre
1081,5,2715,9.32,2020-11-9,0.0,livre
1082,26,3152,5.56,2020-4-2,0.0,livre
1083,41,4155,2.37,2020-10-25,0.0,livre
1084,1,1653,3.65,2020-9-30,0.0,livre
1085,46,6718,0.74,2020-4-2,0.0,livre
1086,5,6935,5.38,2020-2-20,0.0,livre
1087,48,8077,9.14,2020-2-24,0.0,livre
1088,5,1861,5.6,2020-9-24,0.0,livre
1089,9,1081,7.59,2020-2-1,0.0,livre
1090,25,4082,3.26,2020-12-5,0.0,en cour
1091,34,6861,4.49,2020-1-28,0.0,livre
1092,11,6241,4.34,2020-2-21,0.0,livre
1093,50,819,0.49,2020-8-26,0.0,livre
1094,18,8576,7.22,2020-3-2,0.0,livre
1095,35,3197,0.26,2020-4-23,0.0,livre
1096,42,7233,1.56,2020-4-15,0.0,livre
1097,48,149,0.02,2020-7-9,0.0,livre
1098,24,5096,2.86,2020-10-29,0.0,livre
1099,6,8509,9.84,2020-4-12,0.0,livre
1100,41,4938,4.11,2020-2-8,0.0,livre
1101,7,7505,7.34,2020-4-30,0.0,livre
1102,36,7183,6.22,2020-9-12,0.0,livre
1103,16,7993,6.55,2020-5-16,0.0,livre
1104,18,297,6.41,2020-5-4,0.0,livre
1105,40,7527,9.8,2020-7-11,0.0,livre
1106,48,932,9.83,2020-4-27,0.0,livre
1107,31,7726,3.99,2020-2-30,0.0,livre
1108,24,8250,5.98,2020-3-11,0.0,livre
1109,34,676,2.83,2020-9-2,0.0,livre
1110,38,1926,2.0,2020-7-20,0.0,livre
1111,43,5492,8.91,2020-11-11,0.0,livre
